season,playerId,player,position,team,conference,category,statType,stat
2024,5152118,Jared Taylor,QB,Eastern Washington,Big Sky,passing,COMPLETIONS,38
2024,5152118,Jared Taylor,QB,Eastern Washington,Big Sky,passing,INT,2
2024,5152118,Jared Taylor,QB,Eastern Washington,Big Sky,passing,PCT,0.731
2024,5152118,Jared Taylor,QB,Eastern Washington,Big Sky,passing,TD,6
2024,5152118,Jared Taylor,QB,Eastern Washington,Big Sky,passing,YDS,320
2024,5152118,Jared Taylor,QB,Eastern Washington,Big Sky,passing,YPA,6.2
2024,5152163,Harris Boyd,QB,Memphis,American Athletic,passing,ATT,1
2024,5152163,Harris Boyd,QB,Memphis,American Athletic,passing,COMPLETIONS,1
2024,5152163,Harris Boyd,QB,Memphis,American Athletic,passing,INT,0
2024,5152163,Harris Boyd,QB,Memphis,American Athletic,passing,PCT,1.000
2024,5152163,Harris Boyd,QB,Memphis,American Athletic,passing,TD,0
2024,5152163,Harris Boyd,QB,Memphis,American Athletic,passing,YDS,14
2024,5152163,Harris Boyd,QB,Memphis,American Athletic,passing,YPA,14.0
2024,5152291,Sam Milligan,WR,Bucknell,Patriot,passing,ATT,1
2024,5152291,Sam Milligan,WR,Bucknell,Patriot,passing,COMPLETIONS,1
2024,5152291,Sam Milligan,WR,Bucknell,Patriot,passing,INT,0
2024,5152291,Sam Milligan,WR,Bucknell,Patriot,passing,PCT,1.000
2024,5152291,Sam Milligan,WR,Bucknell,Patriot,passing,TD,0
2024,5152291,Sam Milligan,WR,Bucknell,Patriot,passing,YDS,20
2024,5152291,Sam Milligan,WR,Bucknell,Patriot,passing,YPA,20.0
2024,5152294,Landon Hochstein,QB,Butler,Pioneer,passing,ATT,7
2024,5152294,Landon Hochstein,QB,Butler,Pioneer,passing,COMPLETIONS,6
2024,5152294,Landon Hochstein,QB,Butler,Pioneer,passing,INT,1
2024,5152294,Landon Hochstein,QB,Butler,Pioneer,passing,PCT,0.857
2024,5152294,Landon Hochstein,QB,Butler,Pioneer,passing,TD,0
2024,5152294,Landon Hochstein,QB,Butler,Pioneer,passing,YDS,50
2024,5152294,Landon Hochstein,QB,Butler,Pioneer,passing,YPA,7.1
2024,5152328,Andrew Frazier,QB,Davidson,Pioneer,passing,ATT,55
2024,5152328,Andrew Frazier,QB,Davidson,Pioneer,passing,COMPLETIONS,35
2024,5152328,Andrew Frazier,QB,Davidson,Pioneer,passing,INT,2
2024,5152328,Andrew Frazier,QB,Davidson,Pioneer,passing,PCT,0.636
2024,5152328,Andrew Frazier,QB,Davidson,Pioneer,passing,TD,5
2024,5152328,Andrew Frazier,QB,Davidson,Pioneer,passing,YDS,557
2024,5152328,Andrew Frazier,QB,Davidson,Pioneer,passing,YPA,10.1
2024,5152347,Adam Zouagui,PK,Davidson,Pioneer,passing,ATT,1
2024,5152347,Adam Zouagui,PK,Davidson,Pioneer,passing,COMPLETIONS,1
2024,5152347,Adam Zouagui,PK,Davidson,Pioneer,passing,INT,0
2024,5152347,Adam Zouagui,PK,Davidson,Pioneer,passing,PCT,1.000
2024,5152347,Adam Zouagui,PK,Davidson,Pioneer,passing,TD,0
2024,5152347,Adam Zouagui,PK,Davidson,Pioneer,passing,YDS,25
2024,5152347,Adam Zouagui,PK,Davidson,Pioneer,passing,YPA,25.0
2024,5152442,Chance Wilson,QB,Montana State,Big Sky,passing,ATT,23
2024,5152442,Chance Wilson,QB,Montana State,Big Sky,passing,COMPLETIONS,10
2024,5152442,Chance Wilson,QB,Montana State,Big Sky,passing,INT,0
2024,5152442,Chance Wilson,QB,Montana State,Big Sky,passing,PCT,0.435
2024,5152442,Chance Wilson,QB,Montana State,Big Sky,passing,TD,0
2024,5152442,Chance Wilson,QB,Montana State,Big Sky,passing,YDS,141
2024,5152442,Chance Wilson,QB,Montana State,Big Sky,passing,YPA,6.1
2024,5152505,Isaiah Eastman,WR,Northern Arizona,Big Sky,passing,ATT,2
2024,5152505,Isaiah Eastman,WR,Northern Arizona,Big Sky,passing,COMPLETIONS,2
2024,5152505,Isaiah Eastman,WR,Northern Arizona,Big Sky,passing,INT,0
2024,5152505,Isaiah Eastman,WR,Northern Arizona,Big Sky,passing,PCT,1.000
2024,5152505,Isaiah Eastman,WR,Northern Arizona,Big Sky,passing,TD,2
2024,5152505,Isaiah Eastman,WR,Northern Arizona,Big Sky,passing,YDS,65
2024,5152505,Isaiah Eastman,WR,Northern Arizona,Big Sky,passing,YPA,32.5
2024,5152586,Chris Gee,RB,Colgate,Patriot,passing,ATT,1
2024,5152586,Chris Gee,RB,Colgate,Patriot,passing,COMPLETIONS,0
2024,5152586,Chris Gee,RB,Colgate,Patriot,passing,INT,0
2024,5152586,Chris Gee,RB,Colgate,Patriot,passing,PCT,0.000
2024,5152586,Chris Gee,RB,Colgate,Patriot,passing,TD,0
2024,5152586,Chris Gee,RB,Colgate,Patriot,passing,YDS,0
2024,5152586,Chris Gee,RB,Colgate,Patriot,passing,YPA,0.0
2024,5152626,Jacob Holtschlag,QB,Georgetown,Patriot,passing,ATT,68
2024,5152626,Jacob Holtschlag,QB,Georgetown,Patriot,passing,COMPLETIONS,33
2024,5152626,Jacob Holtschlag,QB,Georgetown,Patriot,passing,INT,4
2024,5152626,Jacob Holtschlag,QB,Georgetown,Patriot,passing,PCT,0.485
2024,5152626,Jacob Holtschlag,QB,Georgetown,Patriot,passing,TD,0
2024,5152626,Jacob Holtschlag,QB,Georgetown,Patriot,passing,YDS,342
2024,5152626,Jacob Holtschlag,QB,Georgetown,Patriot,passing,YPA,5.0
2024,5152661,Carson Persing,WR,Lafayette,Patriot,passing,ATT,2
2024,5152661,Carson Persing,WR,Lafayette,Patriot,passing,COMPLETIONS,1
2024,5152661,Carson Persing,WR,Lafayette,Patriot,passing,INT,0
2024,5152661,Carson Persing,WR,Lafayette,Patriot,passing,PCT,0.500
2024,5152661,Carson Persing,WR,Lafayette,Patriot,passing,TD,1
2024,5152661,Carson Persing,WR,Lafayette,Patriot,passing,YDS,18
2024,5152661,Carson Persing,WR,Lafayette,Patriot,passing,YPA,9.0
2024,5152665,Peyton Cosover,QB,Lafayette,Patriot,passing,ATT,3
2024,5152665,Peyton Cosover,QB,Lafayette,Patriot,passing,COMPLETIONS,1
2024,5152665,Peyton Cosover,QB,Lafayette,Patriot,passing,INT,0
2024,5152665,Peyton Cosover,QB,Lafayette,Patriot,passing,PCT,0.333
2024,5152665,Peyton Cosover,QB,Lafayette,Patriot,passing,TD,0
2024,5152665,Peyton Cosover,QB,Lafayette,Patriot,passing,YDS,1
2024,5152665,Peyton Cosover,QB,Lafayette,Patriot,passing,YPA,0.3
2024,5152821,David Rasor,QB,UC Davis,Big Sky,passing,ATT,2
2024,5152821,David Rasor,QB,UC Davis,Big Sky,passing,COMPLETIONS,2
2024,5152821,David Rasor,QB,UC Davis,Big Sky,passing,INT,0
2024,5152821,David Rasor,QB,UC Davis,Big Sky,passing,PCT,1.000
2024,5152821,David Rasor,QB,UC Davis,Big Sky,passing,TD,0
2024,5152821,David Rasor,QB,UC Davis,Big Sky,passing,YDS,15
2024,5152821,David Rasor,QB,UC Davis,Big Sky,passing,YPA,7.5
2024,5152839,Jaylen King,QB,East Tennessee State,Southern,passing,ATT,221
2024,5152839,Jaylen King,QB,East Tennessee State,Southern,passing,COMPLETIONS,116
2024,5152839,Jaylen King,QB,East Tennessee State,Southern,passing,INT,11
2024,5152839,Jaylen King,QB,East Tennessee State,Southern,passing,PCT,0.525
2024,5152839,Jaylen King,QB,East Tennessee State,Southern,passing,TD,9
2024,5152839,Jaylen King,QB,East Tennessee State,Southern,passing,YDS,1536
2024,5152839,Jaylen King,QB,East Tennessee State,Southern,passing,YPA,7.0
2024,5153361,Nehuel Garcia,QB,Furman,Southern,passing,ATT,1
2024,5153361,Nehuel Garcia,QB,Furman,Southern,passing,COMPLETIONS,1
2024,5153361,Nehuel Garcia,QB,Furman,Southern,passing,INT,0
2024,5153361,Nehuel Garcia,QB,Furman,Southern,passing,PCT,1.000
2024,5153361,Nehuel Garcia,QB,Furman,Southern,passing,TD,0
2024,5153361,Nehuel Garcia,QB,Furman,Southern,passing,YDS,9
2024,5153361,Nehuel Garcia,QB,Furman,Southern,passing,YPA,9.0
2024,5153389,Colton Hinton,WR,Furman,Southern,passing,ATT,1
2024,5153389,Colton Hinton,WR,Furman,Southern,passing,COMPLETIONS,1
2024,5153389,Colton Hinton,WR,Furman,Southern,passing,INT,0
2024,5153389,Colton Hinton,WR,Furman,Southern,passing,PCT,1.000
2024,5153389,Colton Hinton,WR,Furman,Southern,passing,TD,0
2024,5153389,Colton Hinton,WR,Furman,Southern,passing,YDS,29
2024,5153389,Colton Hinton,WR,Furman,Southern,passing,YPA,29.0
2024,5153446,Blainey Dowling,QB,Eastern Illinois,Big South-OVC,passing,ATT,19
2024,5153446,Blainey Dowling,QB,Eastern Illinois,Big South-OVC,passing,COMPLETIONS,8
2024,5153446,Blainey Dowling,QB,Eastern Illinois,Big South-OVC,passing,INT,1
2024,5153446,Blainey Dowling,QB,Eastern Illinois,Big South-OVC,passing,PCT,0.421
2024,5153446,Blainey Dowling,QB,Eastern Illinois,Big South-OVC,passing,TD,0
2024,5153446,Blainey Dowling,QB,Eastern Illinois,Big South-OVC,passing,YDS,69
2024,5153446,Blainey Dowling,QB,Eastern Illinois,Big South-OVC,passing,YPA,3.6
2024,5153685,Richie Munoz,QB,Weber State,Big Sky,passing,ATT,347
2024,5153685,Richie Munoz,QB,Weber State,Big Sky,passing,COMPLETIONS,213
2024,5153685,Richie Munoz,QB,Weber State,Big Sky,passing,INT,5
2024,5153685,Richie Munoz,QB,Weber State,Big Sky,passing,PCT,0.614
2024,5153685,Richie Munoz,QB,Weber State,Big Sky,passing,TD,20
2024,5153685,Richie Munoz,QB,Weber State,Big Sky,passing,YDS,2189
2024,5153685,Richie Munoz,QB,Weber State,Big Sky,passing,YPA,6.3
2024,5153708,Keali'i Ah Yat,QB,Montana,Big Sky,passing,ATT,189
2024,5153708,Keali'i Ah Yat,QB,Montana,Big Sky,passing,COMPLETIONS,112
2024,5153708,Keali'i Ah Yat,QB,Montana,Big Sky,passing,INT,6
2024,5153708,Keali'i Ah Yat,QB,Montana,Big Sky,passing,PCT,0.593
2024,5153708,Keali'i Ah Yat,QB,Montana,Big Sky,passing,TD,7
2024,5153708,Keali'i Ah Yat,QB,Montana,Big Sky,passing,YDS,1111
2024,5153708,Keali'i Ah Yat,QB,Montana,Big Sky,passing,YPA,5.9
2024,5153754,Jordyn Potts,QB,Tennessee Tech,Big South-OVC,passing,ATT,170
2024,5153754,Jordyn Potts,QB,Tennessee Tech,Big South-OVC,passing,COMPLETIONS,97
2024,5153754,Jordyn Potts,QB,Tennessee Tech,Big South-OVC,passing,INT,5
2024,5153754,Jordyn Potts,QB,Tennessee Tech,Big South-OVC,passing,PCT,0.571
2024,5153754,Jordyn Potts,QB,Tennessee Tech,Big South-OVC,passing,TD,6
2024,5153754,Jordyn Potts,QB,Tennessee Tech,Big South-OVC,passing,YDS,973
2024,5153754,Jordyn Potts,QB,Tennessee Tech,Big South-OVC,passing,YPA,5.7
2024,5153782,Amari Odom,QB,Wofford,Southern,passing,ATT,211
2024,5153782,Amari Odom,QB,Wofford,Southern,passing,COMPLETIONS,117
2024,5153782,Amari Odom,QB,Wofford,Southern,passing,INT,6
2024,5153782,Amari Odom,QB,Wofford,Southern,passing,PCT,0.555
2024,5153782,Amari Odom,QB,Wofford,Southern,passing,TD,7
2024,5153782,Amari Odom,QB,Wofford,Southern,passing,YDS,1565
2024,5153782,Amari Odom,QB,Wofford,Southern,passing,YPA,7.4
2024,5153845,Zach Marker,QB,Delaware,CAA,passing,ATT,134
2024,5153845,Zach Marker,QB,Delaware,CAA,passing,COMPLETIONS,74
2024,5153845,Zach Marker,QB,Delaware,CAA,passing,INT,0
2024,5153845,Zach Marker,QB,Delaware,CAA,passing,PCT,0.552
2024,5153845,Zach Marker,QB,Delaware,CAA,passing,TD,10
2024,5153845,Zach Marker,QB,Delaware,CAA,passing,YDS,1011
2024,5153845,Zach Marker,QB,Delaware,CAA,passing,YPA,7.5
2024,5153846,Nick Minicucci,QB,Delaware,CAA,passing,ATT,125
2024,5153846,Nick Minicucci,QB,Delaware,CAA,passing,COMPLETIONS,79
2024,5153846,Nick Minicucci,QB,Delaware,CAA,passing,INT,4
2024,5153846,Nick Minicucci,QB,Delaware,CAA,passing,PCT,0.632
2024,5153846,Nick Minicucci,QB,Delaware,CAA,passing,TD,10
2024,5153846,Nick Minicucci,QB,Delaware,CAA,passing,YDS,825
2024,5153846,Nick Minicucci,QB,Delaware,CAA,passing,YPA,6.6
2024,5153849,Daniel Lipovski,QB,Delaware,CAA,passing,ATT,1
2024,5153849,Daniel Lipovski,QB,Delaware,CAA,passing,COMPLETIONS,0
2024,5153849,Daniel Lipovski,QB,Delaware,CAA,passing,INT,1
2024,5153849,Daniel Lipovski,QB,Delaware,CAA,passing,PCT,0.000
2024,5153849,Daniel Lipovski,QB,Delaware,CAA,passing,TD,0
2024,5153849,Daniel Lipovski,QB,Delaware,CAA,passing,YDS,0
2024,5153849,Daniel Lipovski,QB,Delaware,CAA,passing,YPA,0.0
2024,5153887,Tra Neal,WR,Monmouth,CAA,passing,ATT,1
2024,5153887,Tra Neal,WR,Monmouth,CAA,passing,COMPLETIONS,1
2024,5153887,Tra Neal,WR,Monmouth,CAA,passing,INT,0
2024,5153887,Tra Neal,WR,Monmouth,CAA,passing,PCT,1.000
2024,5153887,Tra Neal,WR,Monmouth,CAA,passing,TD,1
2024,5153887,Tra Neal,WR,Monmouth,CAA,passing,YDS,40
2024,5153887,Tra Neal,WR,Monmouth,CAA,passing,YPA,40.0
2024,5153978,Camden Coleman,QB,Richmond,CAA,passing,ATT,249
2024,5153978,Camden Coleman,QB,Richmond,CAA,passing,COMPLETIONS,160
2024,5153978,Camden Coleman,QB,Richmond,CAA,passing,INT,5
2024,5153978,Camden Coleman,QB,Richmond,CAA,passing,PCT,0.643
2024,5153978,Camden Coleman,QB,Richmond,CAA,passing,TD,14
2024,5153978,Camden Coleman,QB,Richmond,CAA,passing,YDS,2031
2024,5153978,Camden Coleman,QB,Richmond,CAA,passing,YPA,8.2
2024,5154125,Chase Goodwin,QB,Columbia,Ivy,passing,ATT,117
2024,5154125,Chase Goodwin,QB,Columbia,Ivy,passing,COMPLETIONS,77
2024,5154125,Chase Goodwin,QB,Columbia,Ivy,passing,INT,3
2024,5154125,Chase Goodwin,QB,Columbia,Ivy,passing,PCT,0.658
2024,5154125,Chase Goodwin,QB,Columbia,Ivy,passing,TD,6
2024,5154125,Chase Goodwin,QB,Columbia,Ivy,passing,YDS,840
2024,5154125,Chase Goodwin,QB,Columbia,Ivy,passing,YPA,7.2
2024,5154245,Jacob Ulrich,P,Kennesaw State,Conference USA,passing,ATT,1
2024,5154245,Jacob Ulrich,P,Kennesaw State,Conference USA,passing,COMPLETIONS,1
2024,5154245,Jacob Ulrich,P,Kennesaw State,Conference USA,passing,INT,0
2024,5154245,Jacob Ulrich,P,Kennesaw State,Conference USA,passing,PCT,1.000
2024,5154245,Jacob Ulrich,P,Kennesaw State,Conference USA,passing,TD,0
2024,5154245,Jacob Ulrich,P,Kennesaw State,Conference USA,passing,YDS,32
2024,5154245,Jacob Ulrich,P,Kennesaw State,Conference USA,passing,YPA,32.0
2024,5154302,David Lynch,QB,Pittsburgh,ACC,passing,ATT,27
2024,5154302,David Lynch,QB,Pittsburgh,ACC,passing,COMPLETIONS,16
2024,5154302,David Lynch,QB,Pittsburgh,ACC,passing,INT,3
2024,5154302,David Lynch,QB,Pittsburgh,ACC,passing,PCT,0.593
2024,5154302,David Lynch,QB,Pittsburgh,ACC,passing,TD,0
2024,5154302,David Lynch,QB,Pittsburgh,ACC,passing,YDS,111
2024,5154302,David Lynch,QB,Pittsburgh,ACC,passing,YPA,4.1
2024,5154491,Kai Coln,QB,Princeton,Ivy,passing,ATT,1
2024,5154491,Kai Coln,QB,Princeton,Ivy,passing,COMPLETIONS,0
2024,5154491,Kai Coln,QB,Princeton,Ivy,passing,INT,0
2024,5154491,Kai Coln,QB,Princeton,Ivy,passing,PCT,0.000
2024,5154491,Kai Coln,QB,Princeton,Ivy,passing,TD,0
2024,5154491,Kai Coln,QB,Princeton,Ivy,passing,YDS,0
2024,5154491,Kai Coln,QB,Princeton,Ivy,passing,YPA,0.0
2024,5154534,Tahj Smith,QB,Morgan State,MEAC,passing,ATT,116
2024,5154534,Tahj Smith,QB,Morgan State,MEAC,passing,COMPLETIONS,65
2024,5154534,Tahj Smith,QB,Morgan State,MEAC,passing,INT,1
2024,5154534,Tahj Smith,QB,Morgan State,MEAC,passing,PCT,0.560
2024,5154534,Tahj Smith,QB,Morgan State,MEAC,passing,TD,3
2024,5154534,Tahj Smith,QB,Morgan State,MEAC,passing,YDS,708
2024,5154534,Tahj Smith,QB,Morgan State,MEAC,passing,YPA,6.1
2024,5154910,Robert Coleman,QB,Lamar,Southland,passing,ATT,256
2024,5154910,Robert Coleman,QB,Lamar,Southland,passing,COMPLETIONS,133
2024,5154910,Robert Coleman,QB,Lamar,Southland,passing,INT,8
2024,5154910,Robert Coleman,QB,Lamar,Southland,passing,PCT,0.520
2024,5154910,Robert Coleman,QB,Lamar,Southland,passing,TD,15
2024,5154910,Robert Coleman,QB,Lamar,Southland,passing,YDS,1773
2024,5154910,Robert Coleman,QB,Lamar,Southland,passing,YPA,6.9
2024,5154962,Kamden Sixkiller,QB,McNeese,Southland,passing,ATT,142
2024,5154962,Kamden Sixkiller,QB,McNeese,Southland,passing,COMPLETIONS,73
2024,5154962,Kamden Sixkiller,QB,McNeese,Southland,passing,INT,5
2024,5154962,Kamden Sixkiller,QB,McNeese,Southland,passing,PCT,0.514
2024,5154962,Kamden Sixkiller,QB,McNeese,Southland,passing,TD,3
2024,5154962,Kamden Sixkiller,QB,McNeese,Southland,passing,YDS,772
2024,5154962,Kamden Sixkiller,QB,McNeese,Southland,passing,YPA,5.4
2024,5154995,Jamaal Levi,WR,McNeese,Southland,passing,ATT,1
2024,5154995,Jamaal Levi,WR,McNeese,Southland,passing,COMPLETIONS,1
2024,5154995,Jamaal Levi,WR,McNeese,Southland,passing,INT,0
2024,5154995,Jamaal Levi,WR,McNeese,Southland,passing,PCT,1.000
2024,5154995,Jamaal Levi,WR,McNeese,Southland,passing,TD,1
2024,5154995,Jamaal Levi,WR,McNeese,Southland,passing,YDS,25
2024,5154995,Jamaal Levi,WR,McNeese,Southland,passing,YPA,25.0
2024,5155039,Aidan Warner,QB,Florida,SEC,passing,ATT,50
2024,5155039,Aidan Warner,QB,Florida,SEC,passing,COMPLETIONS,21
2024,5155039,Aidan Warner,QB,Florida,SEC,passing,INT,3
2024,5155039,Aidan Warner,QB,Florida,SEC,passing,PCT,0.420
2024,5155039,Aidan Warner,QB,Florida,SEC,passing,TD,0
2024,5155039,Aidan Warner,QB,Florida,SEC,passing,YDS,228
2024,5155039,Aidan Warner,QB,Florida,SEC,passing,YPA,4.6
2024,5155100,Jeff Hoenstine,QB,St. Francis (PA),NEC,passing,ATT,63
2024,5155100,Jeff Hoenstine,QB,St. Francis (PA),NEC,passing,COMPLETIONS,37
2024,5155100,Jeff Hoenstine,QB,St. Francis (PA),NEC,passing,INT,1
2024,5155100,Jeff Hoenstine,QB,St. Francis (PA),NEC,passing,PCT,0.587
2024,5155100,Jeff Hoenstine,QB,St. Francis (PA),NEC,passing,TD,3
2024,5155100,Jeff Hoenstine,QB,St. Francis (PA),NEC,passing,YDS,456
2024,5155100,Jeff Hoenstine,QB,St. Francis (PA),NEC,passing,YPA,7.2
2024,5155311,Michael Rostberg,QB,St. Thomas (MN),Pioneer,passing,ATT,85
2024,5155311,Michael Rostberg,QB,St. Thomas (MN),Pioneer,passing,COMPLETIONS,35
2024,5155311,Michael Rostberg,QB,St. Thomas (MN),Pioneer,passing,INT,4
2024,5155311,Michael Rostberg,QB,St. Thomas (MN),Pioneer,passing,PCT,0.412
2024,5155311,Michael Rostberg,QB,St. Thomas (MN),Pioneer,passing,TD,1
2024,5155311,Michael Rostberg,QB,St. Thomas (MN),Pioneer,passing,YDS,316
2024,5155311,Michael Rostberg,QB,St. Thomas (MN),Pioneer,passing,YPA,3.7
2024,5155316,Tak Tateoka,QB,St. Thomas (MN),Pioneer,passing,ATT,175
2024,5155316,Tak Tateoka,QB,St. Thomas (MN),Pioneer,passing,COMPLETIONS,93
2024,5155316,Tak Tateoka,QB,St. Thomas (MN),Pioneer,passing,INT,5
2024,5155316,Tak Tateoka,QB,St. Thomas (MN),Pioneer,passing,PCT,0.531
2024,5155316,Tak Tateoka,QB,St. Thomas (MN),Pioneer,passing,TD,9
2024,5155316,Tak Tateoka,QB,St. Thomas (MN),Pioneer,passing,YDS,1155
2024,5155316,Tak Tateoka,QB,St. Thomas (MN),Pioneer,passing,YPA,6.6
2024,5155321,Elijah Owens,QB,Indiana State,MVFC,passing,ATT,263
2024,5155321,Elijah Owens,QB,Indiana State,MVFC,passing,COMPLETIONS,181
2024,5155321,Elijah Owens,QB,Indiana State,MVFC,passing,INT,5
2024,5155321,Elijah Owens,QB,Indiana State,MVFC,passing,PCT,0.688
2024,5155321,Elijah Owens,QB,Indiana State,MVFC,passing,TD,12
2024,5155321,Elijah Owens,QB,Indiana State,MVFC,passing,YDS,1715
2024,5155321,Elijah Owens,QB,Indiana State,MVFC,passing,YPA,6.5
2024,5155396,Woods Ray,QB,Dartmouth,Ivy,passing,ATT,8
2024,5155396,Woods Ray,QB,Dartmouth,Ivy,passing,COMPLETIONS,2
2024,5155396,Woods Ray,QB,Dartmouth,Ivy,passing,INT,0
2024,5155396,Woods Ray,QB,Dartmouth,Ivy,passing,PCT,0.250
2024,5155396,Woods Ray,QB,Dartmouth,Ivy,passing,TD,0
2024,5155396,Woods Ray,QB,Dartmouth,Ivy,passing,YDS,12
2024,5155396,Woods Ray,QB,Dartmouth,Ivy,passing,YPA,1.5
2024,5155398,Grayson Saunier,QB,Dartmouth,Ivy,passing,ATT,74
2024,5155398,Grayson Saunier,QB,Dartmouth,Ivy,passing,COMPLETIONS,47
2024,5155398,Grayson Saunier,QB,Dartmouth,Ivy,passing,INT,1
2024,5155398,Grayson Saunier,QB,Dartmouth,Ivy,passing,PCT,0.635
2024,5155398,Grayson Saunier,QB,Dartmouth,Ivy,passing,TD,5
2024,5155398,Grayson Saunier,QB,Dartmouth,Ivy,passing,YDS,533
2024,5155398,Grayson Saunier,QB,Dartmouth,Ivy,passing,YPA,7.2
2024,5155528,Jerry Kaminski,QB,North Dakota,MVFC,passing,ATT,5
2024,5155528,Jerry Kaminski,QB,North Dakota,MVFC,passing,COMPLETIONS,4
2024,5155528,Jerry Kaminski,QB,North Dakota,MVFC,passing,INT,0
2024,5155528,Jerry Kaminski,QB,North Dakota,MVFC,passing,PCT,0.800
2024,5155528,Jerry Kaminski,QB,North Dakota,MVFC,passing,TD,0
2024,5155528,Jerry Kaminski,QB,North Dakota,MVFC,passing,YDS,28
2024,5155528,Jerry Kaminski,QB,North Dakota,MVFC,passing,YPA,5.6
2024,5155864,Julian Dugger,QB,Pittsburgh,ACC,passing,ATT,13
2024,5155864,Julian Dugger,QB,Pittsburgh,ACC,passing,COMPLETIONS,7
2024,5155864,Julian Dugger,QB,Pittsburgh,ACC,passing,INT,1
2024,5155864,Julian Dugger,QB,Pittsburgh,ACC,passing,PCT,0.538
2024,5155864,Julian Dugger,QB,Pittsburgh,ACC,passing,TD,2
2024,5155864,Julian Dugger,QB,Pittsburgh,ACC,passing,YDS,72
2024,5155864,Julian Dugger,QB,Pittsburgh,ACC,passing,YPA,5.5
2024,5155943,James Murphy,QB,Brown,Ivy,passing,ATT,52
2024,5155943,James Murphy,QB,Brown,Ivy,passing,COMPLETIONS,35
2024,5155943,James Murphy,QB,Brown,Ivy,passing,INT,1
2024,5155943,James Murphy,QB,Brown,Ivy,passing,PCT,0.673
2024,5155943,James Murphy,QB,Brown,Ivy,passing,TD,2
2024,5155943,James Murphy,QB,Brown,Ivy,passing,YDS,374
2024,5155943,James Murphy,QB,Brown,Ivy,passing,YPA,7.2
2024,5156006,Ruben Lee II,QB,Mississippi Valley State,SWAC,passing,ATT,34
2024,5156006,Ruben Lee II,QB,Mississippi Valley State,SWAC,passing,COMPLETIONS,18
2024,5156006,Ruben Lee II,QB,Mississippi Valley State,SWAC,passing,INT,1
2024,5156006,Ruben Lee II,QB,Mississippi Valley State,SWAC,passing,PCT,0.529
2024,5156006,Ruben Lee II,QB,Mississippi Valley State,SWAC,passing,TD,2
2024,5156006,Ruben Lee II,QB,Mississippi Valley State,SWAC,passing,YDS,249
2024,5156006,Ruben Lee II,QB,Mississippi Valley State,SWAC,passing,YPA,7.3
2024,5156090,Dylan Laible,QB,Tennessee Tech,Big South-OVC,passing,ATT,147
2024,5156090,Dylan Laible,QB,Tennessee Tech,Big South-OVC,passing,COMPLETIONS,84
2024,5156090,Dylan Laible,QB,Tennessee Tech,Big South-OVC,passing,INT,4
2024,5156090,Dylan Laible,QB,Tennessee Tech,Big South-OVC,passing,PCT,0.571
2024,5156090,Dylan Laible,QB,Tennessee Tech,Big South-OVC,passing,TD,4
2024,5156090,Dylan Laible,QB,Tennessee Tech,Big South-OVC,passing,YDS,913
2024,5156090,Dylan Laible,QB,Tennessee Tech,Big South-OVC,passing,YPA,6.2
2024,5156255,JT Fayard,QB,Northwestern State,Southland,passing,ATT,158
2024,5156255,JT Fayard,QB,Northwestern State,Southland,passing,COMPLETIONS,76
2024,5156255,JT Fayard,QB,Northwestern State,Southland,passing,INT,8
2024,5156255,JT Fayard,QB,Northwestern State,Southland,passing,PCT,0.481
2024,5156255,JT Fayard,QB,Northwestern State,Southland,passing,TD,5
2024,5156255,JT Fayard,QB,Northwestern State,Southland,passing,YDS,996
2024,5156255,JT Fayard,QB,Northwestern State,Southland,passing,YPA,6.3
2024,5156292,Czavian Teasett,QB,Southern,SWAC,passing,ATT,128
2024,5156292,Czavian Teasett,QB,Southern,SWAC,passing,COMPLETIONS,71
2024,5156292,Czavian Teasett,QB,Southern,SWAC,passing,INT,2
2024,5156292,Czavian Teasett,QB,Southern,SWAC,passing,PCT,0.555
2024,5156292,Czavian Teasett,QB,Southern,SWAC,passing,TD,6
2024,5156292,Czavian Teasett,QB,Southern,SWAC,passing,YDS,941
2024,5156292,Czavian Teasett,QB,Southern,SWAC,passing,YPA,7.4
2024,5156751,Drew VanVleet,QB,Dayton,Pioneer,passing,ATT,312
