season,id,name,position,team,conference,usage
2024,5144078,Ethan Grunkemeyer,QB,Penn State,B1G,"{'overall': 0.031, 'pass': 0.071, 'rush': 0, 'firstDown': 0, 'secondDown': 0.045, 'thirdDown': 0.077, 'standardDowns': 0, 'passingDowns': 0.087}"
2024,5144313,Michael Merdinger,QB,North Carolina,ACC,"{'overall': 0.405, 'pass': 0.889, 'rush': 0.042, 'firstDown': 0.211, 'secondDown': 0.364, 'thirdDown': 0.667, 'standardDowns': 0.357, 'passingDowns': 0.5}"
2024,5144959,Drake Lindsey,QB,Minnesota,B1G,"{'overall': 0.043, 'pass': 0.075, 'rush': 0.014, 'firstDown': 0.048, 'secondDown': 0.04, 'thirdDown': 0.045, 'standardDowns': 0.04, 'passingDowns': 0.051}"
2024,5145207,Bryce Cain,WR,Auburn,SEC,"{'overall': 0.045, 'pass': 0.038, 'rush': 0.056, 'firstDown': 0, 'secondDown': 0.133, 'thirdDown': 0, 'standardDowns': 0.029, 'passingDowns': 0.111}"
2024,5145396,Miles O'Neill,QB,Texas A&M,SEC,"{'overall': 0.08, 'pass': 0.136, 'rush': 0, 'firstDown': 0, 'secondDown': 0.154, 'thirdDown': 0.154, 'standardDowns': 0.04, 'passingDowns': 0.16}"
2024,5145459,Nate Bennett,QB,Baylor,B12,"{'overall': 0.016, 'pass': 0.042, 'rush': 0, 'firstDown': 0, 'secondDown': 0, 'thirdDown': 0.087, 'standardDowns': 0, 'passingDowns': 0.047}"
2024,5145460,Jack Sammarco,TE,West Virginia,B12,"{'overall': 0.018, 'pass': 0.038, 'rush': 0, 'firstDown': 0, 'secondDown': 0.053, 'thirdDown': 0, 'standardDowns': 0.023, 'passingDowns': 0}"
2024,5145592,Tyler Budge,QB,Georgia Southern,SBC,"{'overall': 0.018, 'pass': 0, 'rush': 0.045, 'firstDown': 0.038, 'secondDown': 0, 'thirdDown': 0, 'standardDowns': 0.022, 'passingDowns': 0}"
2024,5145653,Austin McGee,WR,Georgia State,SBC,"{'overall': 0.014, 'pass': 0.02, 'rush': 0, 'firstDown': 0.03, 'secondDown': 0, 'thirdDown': 0, 'standardDowns': 0.022, 'passingDowns': 0}"
2024,5145737,Matthew Fuller,RB,South Carolina,SEC,"{'overall': 0.101, 'pass': 0, 'rush': 0.163, 'firstDown': 0.091, 'secondDown': 0.074, 'thirdDown': 0.071, 'standardDowns': 0.127, 'passingDowns': 0.042}"
2024,5146163,Rahji Dennis,WR,Louisiana,SBC,"{'overall': 0.015, 'pass': 0.026, 'rush': 0, 'firstDown': 0.033, 'secondDown': 0, 'thirdDown': 0, 'standardDowns': 0.02, 'passingDowns': 0}"
2024,5146273,DJ Murray Jr.,RB,Georgia State,SBC,"{'overall': 0.034, 'pass': 0.03, 'rush': 0.043, 'firstDown': 0.034, 'secondDown': 0.016, 'thirdDown': 0.067, 'standardDowns': 0.03, 'passingDowns': 0.042}"
2024,5146355,AJ Hairston,QB,Massachusetts,Ind,"{'overall': 0.342, 'pass': 0.714, 'rush': 0.116, 'firstDown': 0.368, 'secondDown': 0.242, 'thirdDown': 0.436, 'standardDowns': 0.296, 'passingDowns': 0.451}"
2024,5146427,Xakery Wiedner,WR,Coastal Carolina,SBC,"{'overall': 0.017, 'pass': 0.037, 'rush': 0, 'firstDown': 0, 'secondDown': 0.056, 'thirdDown': 0, 'standardDowns': 0, 'passingDowns': 0.043}"
2024,5146576,Joshua Porter,WR,South Florida,AAC,"{'overall': 0.032, 'pass': 0.059, 'rush': 0.003, 'firstDown': 0.029, 'secondDown': 0.027, 'thirdDown': 0.029, 'standardDowns': 0.033, 'passingDowns': 0.029}"
2024,5146661,Daniel Beale,QB,Louisiana,SBC,"{'overall': 0.21, 'pass': 0.337, 'rush': 0.07, 'firstDown': 0.115, 'secondDown': 0.259, 'thirdDown': 0.262, 'standardDowns': 0.143, 'passingDowns': 0.319}"
2024,5146670,Alessio Milivojevic,QB,Michigan State,B1G,"{'overall': 0.021, 'pass': 0.038, 'rush': 0, 'firstDown': 0, 'secondDown': 0.067, 'thirdDown': 0, 'standardDowns': 0.032, 'passingDowns': 0}"
2024,5146689,Brock Townsend,RB,Central Michigan,MAC,"{'overall': 0.088, 'pass': 0, 'rush': 0.2, 'firstDown': 0.036, 'secondDown': 0.067, 'thirdDown': 0.182, 'standardDowns': 0.103, 'passingDowns': 0.056}"
2024,5146711,Da'Jaun Riggs,RB,Oregon,B1G,"{'overall': 0.07, 'pass': 0, 'rush': 0.122, 'firstDown': 0.103, 'secondDown': 0.051, 'thirdDown': 0, 'standardDowns': 0.087, 'passingDowns': 0}"
2024,5146712,Dylan Riley,RB,Boise State,MWC,"{'overall': 0.071, 'pass': 0.021, 'rush': 0.105, 'firstDown': 0.078, 'secondDown': 0.076, 'thirdDown': 0.049, 'standardDowns': 0.079, 'passingDowns': 0.046}"
2024,5146719,CJ Brown,WR,Arkansas,SEC,"{'overall': 0.04, 'pass': 0.077, 'rush': 0.014, 'firstDown': 0.018, 'secondDown': 0.071, 'thirdDown': 0.038, 'standardDowns': 0.012, 'passingDowns': 0.095}"
2024,5146722,Devonte Lyons,RB,Florida International,CUSA,"{'overall': 0.237, 'pass': 0.047, 'rush': 0.389, 'firstDown': 0.247, 'secondDown': 0.3, 'thirdDown': 0.128, 'standardDowns': 0.261, 'passingDowns': 0.173}"
2024,5146724,Turbo Richard,RB,Boston College,ACC,"{'overall': 0.114, 'pass': 0.009, 'rush': 0.194, 'firstDown': 0.181, 'secondDown': 0.079, 'thirdDown': 0.048, 'standardDowns': 0.153, 'passingDowns': 0.026}"
2024,5146725,Kaden Shields-Dutton,RB,Florida Atlantic,AAC,"{'overall': 0.085, 'pass': 0, 'rush': 0.141, 'firstDown': 0.07, 'secondDown': 0.089, 'thirdDown': 0.13, 'standardDowns': 0.093, 'passingDowns': 0.059}"
2024,5146726,Kiefer Sibley,RB,North Texas,AAC,"{'overall': 0.105, 'pass': 0.044, 'rush': 0.208, 'firstDown': 0.121, 'secondDown': 0.113, 'thirdDown': 0.081, 'standardDowns': 0.106, 'passingDowns': 0.103}"
2024,5146727,Josh Smith,WR,Tulsa,AAC,"{'overall': 0.011, 'pass': 0.022, 'rush': 0, 'firstDown': 0, 'secondDown': 0, 'thirdDown': 0.05, 'standardDowns': 0.016, 'passingDowns': 0}"
2024,5146728,Koby Young,WR,Houston,B12,"{'overall': 0.032, 'pass': 0.048, 'rush': 0, 'firstDown': 0.077, 'secondDown': 0, 'thirdDown': 0, 'standardDowns': 0.054, 'passingDowns': 0}"
2024,5146735,Charlie Becker,WR,Indiana,B1G,"{'overall': 0.015, 'pass': 0, 'rush': 0.021, 'firstDown': 0, 'secondDown': 0, 'thirdDown': 0.111, 'standardDowns': 0.017, 'passingDowns': 0}"
2024,5146736,Sanfrisco Magee,WR,Mississippi State,SEC,"{'overall': 0.019, 'pass': 0.038, 'rush': 0, 'firstDown': 0.036, 'secondDown': 0, 'thirdDown': 0, 'standardDowns': 0.026, 'passingDowns': 0}"
2024,5146745,Jacob Emmers,WR,Tulsa,AAC,"{'overall': 0.02, 'pass': 0.031, 'rush': 0.01, 'firstDown': 0.024, 'secondDown': 0.016, 'thirdDown': 0.024, 'standardDowns': 0.02, 'passingDowns': 0.022}"
2024,5146747,Javarius Green,WR,North Carolina,ACC,"{'overall': 0.013, 'pass': 0.011, 'rush': 0.015, 'firstDown': 0.028, 'secondDown': 0, 'thirdDown': 0, 'standardDowns': 0.019, 'passingDowns': 0}"
2024,5146753,Shamar Rigby,WR,Purdue,B1G,"{'overall': 0.027, 'pass': 0.045, 'rush': 0.004, 'firstDown': 0.009, 'secondDown': 0.042, 'thirdDown': 0.026, 'standardDowns': 0.014, 'passingDowns': 0.051}"
2024,5146754,Jacob Simpson,TE,Minnesota,B1G,"{'overall': 0.017, 'pass': 0.026, 'rush': 0, 'firstDown': 0.04, 'secondDown': 0, 'thirdDown': 0, 'standardDowns': 0.024, 'passingDowns': 0}"
2024,5146755,Jamie Tremble,TE,Syracuse,ACC,"{'overall': 0.011, 'pass': 0.018, 'rush': 0, 'firstDown': 0, 'secondDown': 0, 'thirdDown': 0.059, 'standardDowns': 0, 'passingDowns': 0.033}"
2024,5146764,Benjamin Blackburn,TE,Stanford,ACC,"{'overall': 0.016, 'pass': 0.033, 'rush': 0, 'firstDown': 0, 'secondDown': 0, 'thirdDown': 0.1, 'standardDowns': 0, 'passingDowns': 0.059}"
2024,5146781,Xavier Gayten,RB,Mississippi State,SEC,"{'overall': 0.036, 'pass': 0.008, 'rush': 0.063, 'firstDown': 0.044, 'secondDown': 0.026, 'thirdDown': 0.022, 'standardDowns': 0.04, 'passingDowns': 0.027}"
2024,5146972,Ayden Harris,RB,Kent State,MAC,"{'overall': 0.123, 'pass': 0, 'rush': 0.246, 'firstDown': 0.158, 'secondDown': 0.123, 'thirdDown': 0.065, 'standardDowns': 0.158, 'passingDowns': 0.062}"
2024,5146987,Brandon Young Jr.,TE,North Texas,AAC,"{'overall': 0.021, 'pass': 0.036, 'rush': 0, 'firstDown': 0.016, 'secondDown': 0.021, 'thirdDown': 0, 'standardDowns': 0.022, 'passingDowns': 0.02}"
2024,5146995,Devyn Zahursky,TE,Cincinnati,B12,"{'overall': 0.018, 'pass': 0.048, 'rush': 0, 'firstDown': 0, 'secondDown': 0.053, 'thirdDown': 0, 'standardDowns': 0, 'passingDowns': 0.059}"
2024,5147046,Ben Black,WR,Rutgers,B1G,"{'overall': 0.026, 'pass': 0.054, 'rush': 0, 'firstDown': 0.013, 'secondDown': 0.022, 'thirdDown': 0.064, 'standardDowns': 0.016, 'passingDowns': 0.048}"
2024,5147053,Wayne Harris,WR,Kent State,MAC,"{'overall': 0.091, 'pass': 0.19, 'rush': 0, 'firstDown': 0, 'secondDown': 0.188, 'thirdDown': 0.091, 'standardDowns': 0.045, 'passingDowns': 0.136}"
2024,5147191,Javon Rogers,WR,Kennesaw State,CUSA,"{'overall': 0.018, 'pass': 0.036, 'rush': 0, 'firstDown': 0, 'secondDown': 0, 'thirdDown': 0.063, 'standardDowns': 0, 'passingDowns': 0.048}"
2024,5147203,Chase Tyler,WR,Duke,ACC,"{'overall': 0.018, 'pass': 0.05, 'rush': 0, 'firstDown': 0, 'secondDown': 0, 'thirdDown': 0.1, 'standardDowns': 0, 'passingDowns': 0.067}"
2024,5147204,Jalen Washington,RB,Southern Miss,SBC,"{'overall': 0.102, 'pass': 0.008, 'rush': 0.181, 'firstDown': 0.115, 'secondDown': 0.115, 'thirdDown': 0.069, 'standardDowns': 0.108, 'passingDowns': 0.092}"
2024,5147344,Tyson Turner,WR,Texas Tech,B12,"{'overall': 0.014, 'pass': 0.029, 'rush': 0, 'firstDown': 0, 'secondDown': 0, 'thirdDown': 0.071, 'standardDowns': 0, 'passingDowns': 0.042}"
2024,5147367,Joseph McVay,WR,Vanderbilt,SEC,"{'overall': 0.017, 'pass': 0.042, 'rush': 0, 'firstDown': 0.038, 'secondDown': 0, 'thirdDown': 0, 'standardDowns': 0.026, 'passingDowns': 0}"
2024,5147376,Kameron Courtney,WR,Virginia,ACC,"{'overall': 0.035, 'pass': 0.06, 'rush': 0.009, 'firstDown': 0.039, 'secondDown': 0.037, 'thirdDown': 0.021, 'standardDowns': 0.043, 'passingDowns': 0.02}"
2024,5147379,Sire Gaines,RB,Boise State,MWC,"{'overall': 0.114, 'pass': 0.031, 'rush': 0.192, 'firstDown': 0.126, 'secondDown': 0.136, 'thirdDown': 0.026, 'standardDowns': 0.116, 'passingDowns': 0.107}"
2024,5147380,Devin Green,RB,UNLV,MWC,"{'overall': 0.042, 'pass': 0, 'rush': 0.065, 'firstDown': 0.053, 'secondDown': 0.028, 'thirdDown': 0.043, 'standardDowns': 0.043, 'passingDowns': 0.038}"
2024,5147382,Reed Jesiolowski,TE,Southern Miss,SBC,"{'overall': 0.03, 'pass': 0.061, 'rush': 0, 'firstDown': 0.049, 'secondDown': 0.013, 'thirdDown': 0, 'standardDowns': 0.04, 'passingDowns': 0.011}"
2024,5147463,Tyler Stewart,WR,Temple,AAC,"{'overall': 0.067, 'pass': 0.07, 'rush': 0.065, 'firstDown': 0.1, 'secondDown': 0.059, 'thirdDown': 0.032, 'standardDowns': 0.074, 'passingDowns': 0.059}"
2024,5147685,Josiah McLaurin,RB,Maryland,B1G,"{'overall': 0.025, 'pass': 0.025, 'rush': 0.026, 'firstDown': 0.014, 'secondDown': 0.039, 'thirdDown': 0.029, 'standardDowns': 0.009, 'passingDowns': 0.06}"
2024,5147756,Taji Atkins,RB,Rice,AAC,"{'overall': 0.08, 'pass': 0, 'rush': 0.212, 'firstDown': 0.118, 'secondDown': 0.059, 'thirdDown': 0.048, 'standardDowns': 0.101, 'passingDowns': 0.045}"
2024,5147757,Arrington Maiden,QB,Memphis,AAC,"{'overall': 0.014, 'pass': 0, 'rush': 0.056, 'firstDown': 0.028, 'secondDown': 0, 'thirdDown': 0, 'standardDowns': 0.019, 'passingDowns': 0}"
2024,5147852,Da'Marion Alberic,RB,Massachusetts,Ind,"{'overall': 0.016, 'pass': 0, 'rush': 0.034, 'firstDown': 0.038, 'secondDown': 0, 'thirdDown': 0, 'standardDowns': 0.027, 'passingDowns': 0}"
2024,5147861,Adam Mohammed,RB,Washington,B1G,"{'overall': 0.062, 'pass': 0.012, 'rush': 0.119, 'firstDown': 0.051, 'secondDown': 0.084, 'thirdDown': 0.029, 'standardDowns': 0.066, 'passingDowns': 0.048}"
2024,5147864,Makari Bodiford,RB,Memphis,AAC,"{'overall': 0.046, 'pass': 0.005, 'rush': 0.096, 'firstDown': 0.031, 'secondDown': 0.063, 'thirdDown': 0.061, 'standardDowns': 0.035, 'passingDowns': 0.077}"
2024,5148535,Brett Eskildsen,WR,Iowa State,B12,"{'overall': 0.029, 'pass': 0.056, 'rush': 0, 'firstDown': 0, 'secondDown': 0, 'thirdDown': 0.125, 'standardDowns': 0, 'passingDowns': 0.063}"
2024,5148787,Wyatt Young,WR,North Texas,AAC,"{'overall': 0.03, 'pass': 0.043, 'rush': 0.01, 'firstDown': 0.031, 'secondDown': 0.025, 'thirdDown': 0.048, 'standardDowns': 0.025, 'passingDowns': 0.042}"
2024,5148803,Brad Jackson,QB,Texas State,SBC,"{'overall': 0.172, 'pass': 0.171, 'rush': 0.173, 'firstDown': 0.173, 'secondDown': 0.155, 'thirdDown': 0.211, 'standardDowns': 0.146, 'passingDowns': 0.241}"
2024,5148821,Hunter Andrews,TE,Utah,B12,"{'overall': 0.031, 'pass': 0, 'rush': 0.053, 'firstDown': 0, 'secondDown': 0.056, 'thirdDown': 0.077, 'standardDowns': 0.02, 'passingDowns': 0.067}"
2024,5148822,Chris Barnes,WR,Washington State,PAC,"{'overall': 0.024, 'pass': 0.03, 'rush': 0.018, 'firstDown': 0.034, 'secondDown': 0, 'thirdDown': 0.043, 'standardDowns': 0.02, 'passingDowns': 0.037}"
2024,5148838,Jamauri McClure,RB,Tulane,AAC,"{'overall': 0.083, 'pass': 0.011, 'rush': 0.12, 'firstDown': 0.123, 'secondDown': 0.06, 'thirdDown': 0, 'standardDowns': 0.106, 'passingDowns': 0.015}"
2024,5148868,Moses Gray,RB,Marshall,SBC,"{'overall': 0.044, 'pass': 0, 'rush': 0.073, 'firstDown': 0.035, 'secondDown': 0.073, 'thirdDown': 0.031, 'standardDowns': 0.021, 'passingDowns': 0.103}"
2024,5148995,Brady Kluse,WR,Memphis,AAC,"{'overall': 0.016, 'pass': 0.033, 'rush': 0, 'firstDown': 0.009, 'secondDown': 0.012, 'thirdDown': 0.044, 'standardDowns': 0.011, 'passingDowns': 0.031}"
2024,5149007,Miles Coleman,WR,North Texas,AAC,"{'overall': 0.065, 'pass': 0.102, 'rush': 0.008, 'firstDown': 0.064, 'secondDown': 0.06, 'thirdDown': 0.079, 'standardDowns': 0.059, 'passingDowns': 0.078}"
2024,5149056,Jadyn Glasser,QB,Central Michigan,MAC,"{'overall': 0.403, 'pass': 0.921, 'rush': 0.077, 'firstDown': 0.381, 'secondDown': 0.315, 'thirdDown': 0.519, 'standardDowns': 0.352, 'passingDowns': 0.483}"
2024,5149058,Devin Spencer,RB,Arkansas State,SBC,"{'overall': 0.093, 'pass': 0.012, 'rush': 0.18, 'firstDown': 0.109, 'secondDown': 0.113, 'thirdDown': 0.04, 'standardDowns': 0.107, 'passingDowns': 0.063}"
2024,5149220,Baron Tipton,WR,North Texas,AAC,"{'overall': 0.017, 'pass': 0.028, 'rush': 0, 'firstDown': 0.032, 'secondDown': 0, 'thirdDown': 0, 'standardDowns': 0.024, 'passingDowns': 0}"
2024,5149563,DJ Butler,RB,Houston,B12,"{'overall': 0.048, 'pass': 0.022, 'rush': 0.068, 'firstDown': 0.05, 'secondDown': 0.082, 'thirdDown': 0, 'standardDowns': 0.048, 'passingDowns': 0.048}"
2024,5149831,Kayden McGee,WR,UNLV,MWC,"{'overall': 0.021, 'pass': 0.056, 'rush': 0, 'firstDown': 0.017, 'secondDown': 0.021, 'thirdDown': 0.031, 'standardDowns': 0.01, 'passingDowns': 0.047}"
2024,5149908,Greg Burrell,RB,UNLV,MWC,"{'overall': 0.091, 'pass': 0.008, 'rush': 0.137, 'firstDown': 0.094, 'secondDown': 0.102, 'thirdDown': 0.068, 'standardDowns': 0.101, 'passingDowns': 0.067}"
2024,5149910,Tristen Brown,WR,Vanderbilt,SEC,"{'overall': 0.034, 'pass': 0.059, 'rush': 0.015, 'firstDown': 0.036, 'secondDown': 0.027, 'thirdDown': 0.043, 'standardDowns': 0.036, 'passingDowns': 0.029}"
2024,5150003,Terrance Shelton Jr.,RB,Buffalo,MAC,"{'overall': 0.04, 'pass': 0, 'rush': 0.067, 'firstDown': 0.045, 'secondDown': 0.046, 'thirdDown': 0.017, 'standardDowns': 0.057, 'passingDowns': 0.006}"
2024,5150125,Brandon Tullis,RB,Michigan State,B1G,"{'overall': 0.039, 'pass': 0, 'rush': 0.075, 'firstDown': 0.048, 'secondDown': 0.048, 'thirdDown': 0, 'standardDowns': 0.046, 'passingDowns': 0.02}"
2024,5150132,Mar'Kel Porter,RB,Bowling Green,MAC,"{'overall': 0.031, 'pass': 0, 'rush': 0.051, 'firstDown': 0.032, 'secondDown': 0.025, 'thirdDown': 0.043, 'standardDowns': 0.022, 'passingDowns': 0.053}"
2024,5150247,Malik Benson,WR,Florida State,ACC,"{'overall': 0.048, 'pass': 0.084, 'rush': 0.006, 'firstDown': 0.067, 'secondDown': 0.03, 'thirdDown': 0.038, 'standardDowns': 0.055, 'passingDowns': 0.039}"
2024,5150276,Dazmin James,WR,Arkansas,SEC,"{'overall': 0.061, 'pass': 0.182, 'rush': 0, 'firstDown': 0, 'secondDown': 0.095, 'thirdDown': 0.143, 'standardDowns': 0, 'passingDowns': 0.167}"
2024,5150297,Cale Hellums,QB,Army,AAC,"{'overall': 0.036, 'pass': 0, 'rush': 0.041, 'firstDown': 0.031, 'secondDown': 0.045, 'thirdDown': 0.036, 'standardDowns': 0.031, 'passingDowns': 0.054}"
2024,5150311,Tre Benson III,WR,Army,AAC,"{'overall': 0.014, 'pass': 0, 'rush': 0.016, 'firstDown': 0.028, 'secondDown': 0, 'thirdDown': 0, 'standardDowns': 0.017, 'passingDowns': 0}"
2024,5150312,David Clerk,WR,Army,AAC,"{'overall': 0.037, 'pass': 0, 'rush': 0.043, 'firstDown': 0.04, 'secondDown': 0.026, 'thirdDown': 0.059, 'standardDowns': 0.044, 'passingDowns': 0}"
2024,5150313,Kanye Udoh,RB,Army,AAC,"{'overall': 0.229, 'pass': 0.008, 'rush': 0.267, 'firstDown': 0.32, 'secondDown': 0.188, 'thirdDown': 0.133, 'standardDowns': 0.274, 'passingDowns': 0.079}"
2024,5150316,Samari Howard,WR,Army,AAC,"{'overall': 0.053, 'pass': 0.032, 'rush': 0.055, 'firstDown': 0.048, 'secondDown': 0.081, 'thirdDown': 0.022, 'standardDowns': 0.05, 'passingDowns': 0.063}"
2024,5150326,Carson Smith,RB,Army,AAC,"{'overall': 0.049, 'pass': 0, 'rush': 0.056, 'firstDown': 0.04, 'secondDown': 0.088, 'thirdDown': 0, 'standardDowns': 0.043, 'passingDowns': 0.07}"
2024,5150329,Jake Rendina,RB,Army,AAC,"{'overall': 0.047, 'pass': 0, 'rush': 0.055, 'firstDown': 0.063, 'secondDown': 0.041, 'thirdDown': 0.03, 'standardDowns': 0.054, 'passingDowns': 0.024}"
2024,5150333,Parker Poloskey,TE,Army,AAC,"{'overall': 0.018, 'pass': 0.067, 'rush': 0, 'firstDown': 0.048, 'secondDown': 0, 'thirdDown': 0, 'standardDowns': 0.024, 'passingDowns': 0}"
2024,5150368,KP Pointer,WR,Army,AAC,"{'overall': 0.017, 'pass': 0.091, 'rush': 0, 'firstDown': 0, 'secondDown': 0.05, 'thirdDown': 0, 'standardDowns': 0, 'passingDowns': 0.067}"
2024,5150376,Josh Horton,WR,Army,AAC,"{'overall': 0.015, 'pass': 0.2, 'rush': 0, 'firstDown': 0, 'secondDown': 0, 'thirdDown': 0.071, 'standardDowns': 0, 'passingDowns': 0.077}"
2024,5150377,Tyler Williams,WR,Minnesota,B1G,"{'overall': 0.014, 'pass': 0.029, 'rush': 0, 'firstDown': 0.029, 'secondDown': 0, 'thirdDown': 0, 'standardDowns': 0.019, 'passingDowns': 0}"
2024,5150378,Zeed Haynes,WR,Syracuse,ACC,"{'overall': 0.087, 'pass': 0.136, 'rush': 0.016, 'firstDown': 0.09, 'secondDown': 0.085, 'thirdDown': 0.063, 'standardDowns': 0.084, 'passingDowns': 0.095}"
2024,5150418,KK Smith,WR,Notre Dame,Ind,"{'overall': 0.022, 'pass': 0.054, 'rush': 0, 'firstDown': 0.031, 'secondDown': 0.022, 'thirdDown': 0, 'standardDowns': 0.021, 'passingDowns': 0.024}"
2024,5150424,Jordan Faison,WR,Notre Dame,Ind,"{'overall': 0.056, 'pass': 0.113, 'rush': 0.008, 'firstDown': 0.046, 'secondDown': 0.067, 'thirdDown': 0.039, 'standardDowns': 0.05, 'passingDowns': 0.071}"
2024,5150426,Deljay Bailey,QB,Grambling,,"{'overall': 0.204, 'pass': 0.299, 'rush': 0.124, 'firstDown': 0.11, 'secondDown': 0.264, 'thirdDown': 0.292, 'standardDowns': 0.158, 'passingDowns': 0.275}"
2024,5150429,Austin Acton,RB,Ole Miss,SEC,"{'overall': 0.014, 'pass': 0, 'rush': 0.033, 'firstDown': 0.029, 'secondDown': 0, 'thirdDown': 0, 'standardDowns': 0.019, 'passingDowns': 0}"
2024,5150436,Wyatt Smalley,TE,Ole Miss,SEC,"{'overall': 0.014, 'pass': 0.03, 'rush': 0, 'firstDown': 0, 'secondDown': 0, 'thirdDown': 0.111, 'standardDowns': 0, 'passingDowns': 0.05}"
2024,5150457,Daniel Shaban,RB,UConn,Ind,"{'overall': 0.025, 'pass': 0, 'rush': 0.03, 'firstDown': 0, 'secondDown': 0.034, 'thirdDown': 0.1, 'standardDowns': 0.032, 'passingDowns': 0}"
2024,5150538,Devin Hyatt,WR,Arizona,B12,"{'overall': 0.021, 'pass': 0.034, 'rush': 0, 'firstDown': 0.025, 'secondDown': 0.008, 'thirdDown': 0.033, 'standardDowns': 0.021, 'passingDowns': 0.021}"
2024,5150556,Jay Haynes,RB,Clemson,ACC,"{'overall': 0.063, 'pass': 0.018, 'rush': 0.117, 'firstDown': 0.062, 'secondDown': 0.069, 'thirdDown': 0.064, 'standardDowns': 0.063, 'passingDowns': 0.065}"
2024,5150561,Olsen Patt-Henry,TE,Clemson,ACC,"{'overall': 0.023, 'pass': 0.043, 'rush': 0, 'firstDown': 0.026, 'secondDown': 0.019, 'thirdDown': 0.014, 'standardDowns': 0.029, 'passingDowns': 0.01}"
2024,5150582,Salahadin Allah,RB,Oregon State,PAC,"{'overall': 0.083, 'pass': 0.006, 'rush': 0.15, 'firstDown': 0.113, 'secondDown': 0.085, 'thirdDown': 0.036, 'standardDowns': 0.102, 'passingDowns': 0.035}"
2024,5150611,Jake Retzlaff,QB,BYU,B12,"{'overall': 0.546, 'pass': 0.954, 'rush': 0.188, 'firstDown': 0.549, 'secondDown': 0.498, 'thirdDown': 0.636, 'standardDowns': 0.504, 'passingDowns': 0.633}"
2024,5150636,Devin Downing,WR,Southern Utah,,"{'overall': 0.032, 'pass': 0.081, 'rush': 0, 'firstDown': 0.02, 'secondDown': 0.025, 'thirdDown': 0.071, 'standardDowns': 0.015, 'passingDowns': 0.07}"
2024,5150645,Ui Ale,QB,Houston,B12,"{'overall': 0.125, 'pass': 0.173, 'rush': 0.043, 'firstDown': 0.151, 'secondDown': 0.077, 'thirdDown': 0.103, 'standardDowns': 0.158, 'passingDowns': 0.077}"
2024,5150648,Sherman Smith,RB,Houston,B12,"{'overall': 0.016, 'pass': 0, 'rush': 0.026, 'firstDown': 0.038, 'secondDown': 0, 'thirdDown': 0, 'standardDowns': 0.026, 'passingDowns': 0}"
2024,5150662,Hayden Large,TE,Iowa,B1G,"{'overall': 0.025, 'pass': 0.039, 'rush': 0.016, 'firstDown': 0.011, 'secondDown': 0.047, 'thirdDown': 0.022, 'standardDowns': 0.034, 'passingDowns': 0}"
2024,5150663,Champ Long,QB,Maryland,B1G,"{'overall': 0.053, 'pass': 0.094, 'rush': 0, 'firstDown': 0, 'secondDown': 0.105, 'thirdDown': 0.083, 'standardDowns': 0, 'passingDowns': 0.158}"
2024,5150681,Cade Osterman,WR,North Dakota State,,"{'overall': 0.014, 'pass': 0.034, 'rush': 0, 'firstDown': 0, 'secondDown': 0.029, 'thirdDown': 0.029, 'standardDowns': 0.013, 'passingDowns': 0.018}"
2024,5150694,Tripp Walsh,TE,Iowa State,B12,"{'overall': 0.014, 'pass': 0.038, 'rush': 0, 'firstDown': 0, 'secondDown': 0.042, 'thirdDown': 0, 'standardDowns': 0, 'passingDowns': 0.071}"
2024,5150786,Makenzie McGill,RB,North Texas,AAC,"{'overall': 0.095, 'pass': 0.021, 'rush': 0.211, 'firstDown': 0.099, 'secondDown': 0.091, 'thirdDown': 0.092, 'standardDowns': 0.122, 'passingDowns': 0.042}"
2024,5150845,Goldie Lawrence,WR,Florida A&M,,"{'overall': 0.047, 'pass': 0.082, 'rush': 0.01, 'firstDown': 0.05, 'secondDown': 0.053, 'thirdDown': 0.034, 'standardDowns': 0.053, 'passingDowns': 0.035}"
2024,5150861,Jayden Dixon-Veal,WR,Purdue,B1G,"{'overall': 0.027, 'pass': 0.057, 'rush': 0, 'firstDown': 0.018, 'secondDown': 0, 'thirdDown': 0.095, 'standardDowns': 0.024, 'passingDowns': 0.036}"
2024,5150865,Elijah Jackson,RB,Purdue,B1G,"{'overall': 0.047, 'pass': 0.021, 'rush': 0.079, 'firstDown': 0.063, 'secondDown': 0.038, 'thirdDown': 0.027, 'standardDowns': 0.051, 'passingDowns': 0.038}"
2024,5150902,Jarod Bowie,WR,Jacksonville State,CUSA,"{'overall': 0.043, 'pass': 0.097, 'rush': 0.011, 'firstDown': 0.046, 'secondDown': 0.044, 'thirdDown': 0.04, 'standardDowns': 0.042, 'passingDowns': 0.046}"
2024,5150904,Cam Vaughn,WR,Jacksonville State,CUSA,"{'overall': 0.062, 'pass': 0.185, 'rush': 0, 'firstDown': 0.047, 'secondDown': 0.067, 'thirdDown': 0.088, 'standardDowns': 0.042, 'passingDowns': 0.116}"
2024,5150998,Blake Baker,QB,Louisiana Tech,CUSA,"{'overall': 0.355, 'pass': 0.536, 'rush': 0.181, 'firstDown': 0.317, 'secondDown': 0.391, 'thirdDown': 0.414, 'standardDowns': 0.333, 'passingDowns': 0.396}"
